date	de_price_vol	de_load	de_wind	de_solar	de_res	de_wind_pen	de_solar_pen	de_res_pen	de_op1_exim	de_op2_exim	de_p_exim
04/07/12	2.221057369	10.94305288	7.251590373	8.658588726	8.87762563	-3.638121212	-2.424720017	-2.164523658	-0.79725	0.4755	1.284083333
05/07/12	2.460569444	10.94393062	7.825361811	8.564505598	8.954872365	-3.080056932	-2.52119152	-2.068933467	-0.677625	0.86975	1.599
06/07/12	2.411000476	10.91733896	7.716335885	8.399544381	8.808333371	-3.16078286	-2.650199576	-2.180105062	-0.884375	-0.2665	-0.10275
07/07/12	1.449145085	10.73275873	7.332321516	8.606521195	8.853111465	-3.38950435	-2.22216011	-1.951223236	-0.42725	-0.01875	0.418583333
08/07/12	2.039038245	10.61553724	8.097268166	8.571394206	9.05531849	-2.537875749	-2.129555403	-1.619870897	-0.73525	-0.34375	0.0795
09/07/12	2.534149402	10.8745237	8.88228684	8.565495499	9.429530837	-1.989537898	-2.46564952	-1.506374897	0.057375	0.987	2.44625
10/07/12	2.143759467	10.92533728	8.030722183	8.615366881	9.058322898	-2.847991819	-2.454372735	-1.938791849	-0.1885	-0.6065	0.883416667
11/07/12	2.107032998	10.90814243	8.315096897	8.417314337	9.06065828	-2.608645591	-2.625604567	-1.923941948	-0.374375	0.10875	0.501583333
12/07/12	2.120521345	10.87627046	9.019984174	8.50465597	9.48830171	-1.878098349	-2.498682032	-1.447855728	0.277	0.96225	1.481416667
13/07/12	2.330926379	10.88686901	8.422371026	7.590599461	8.783729223	-2.457457092	-3.426476395	-2.135768608	0.48625	1.8345	1.40675
14/07/12	2.117368007	10.69123159	8.928484682	8.347528744	9.372762339	-1.780516784	-2.431035212	-1.360639233	-0.83375	0.242	0.969166667
15/07/12	2.277322705	10.59636074	8.312320662	8.461756104	9.082974339	-2.266390174	-2.216731347	-1.548105362	0.814625	-0.6005	1.49425
16/07/12	2.438628516	10.84982888	8.922507733	8.533030205	9.439759093	-1.946750014	-2.467625424	-1.480503229	-0.15975	0.991	1.801833333
17/07/12	2.405937461	10.88618693	8.913296335	8.069139099	9.270914502	-1.953423338	-2.953378743	-1.640149657	0.107125	1.6295	1.13925
18/07/12	1.962487459	10.90768384	8.561757216	8.371830224	9.164443172	-2.322694498	-2.680897446	-1.792695142	0.387	1.3145	1.080333333
19/07/12	1.827337923	10.87234148	9.206086043	8.413901091	9.579616112	-1.679324771	-2.592151855	-1.341861696	0.390625	1.021	1.345583333
20/07/12	2.16316495	10.86321366	8.694721473	8.443230132	9.270008223	-2.108663694	-2.564394412	-1.617642162	0.86875	0.7405	1.388166667
21/07/12	1.413127171	10.68324143	8.107357295	8.414812352	8.966001832	-2.585269619	-2.363279281	-1.774979912	0.1825	0.96725	0.36625
22/07/12	2.220522204	10.58742159	7.577889898	8.701210844	8.982772752	-2.973427617	-1.967450023	-1.655792449	0.62525	0.02025	1.206333333
23/07/12	2.220075828	10.86511487	7.625893808	8.833206432	9.094800958	-3.212202806	-2.188193928	-1.881332766	-0.412	1.209	2.502333333
24/07/12	2.058997036	10.89712428	7.686817124	8.806228847	9.088751478	-3.172008998	-2.233221989	-1.903125785	-0.14075	1.7975	2.303083333
25/07/12	2.006166896	10.91013455	7.132008215	8.77445987	8.95135427	-3.66712608	-2.276798674	-2.054460431	0.588375	1.369	1.443833333
26/07/12	1.999194812	10.91724901	7.216334508	8.756206089	8.950463326	-3.650297365	-2.299628648	-2.069257709	1.18225	0.78775	2.084
27/07/12	1.991935027	10.91544522	7.285413158	8.718748007	8.932658822	-3.571536262	-2.338839801	-2.083031221	0.47475	1.3405	1.847166667
28/07/12	1.475338033	10.71398249	8.404192732	8.331077596	9.061450424	-2.319171331	-2.478345881	-1.702447696	1.409875	0.83425	1.889833333
29/07/12	1.987024518	10.58309663	7.559430514	8.350359033	8.724280901	-3.034377289	-2.304439153	-1.91108792	-0.2045	-0.1075	0.509916667
30/07/12	2.318213267	10.83356202	7.744764139	8.491975037	8.879741694	-3.082741416	-2.495317256	-2.053355023	-0.587625	0.87325	1.661083333
31/07/12	2.179807464	10.8799173	7.756560039	8.313987624	8.766769012	-3.089366821	-2.707762136	-2.187323918	0.053375	0.5925	1.29725
01/08/12	1.973486294	10.88755842	7.686330448	8.781457253	9.070011836	-3.170739725	-2.252777744	-1.916782722	-0.696125	1.53825	1.328916667
02/08/12	2.450086748	10.87674288	8.34276629	8.482604723	9.108275046	-2.450655779	-2.544817624	-1.803481624	1.2505	-0.5465	0.870666667
03/08/12	1.957458179	10.86492292	7.008423051	8.457206075	8.668160381	-3.816413932	-2.544060052	-2.297066111	-0.782875	-0.3625	-0.3155
04/08/12	1.642924203	10.69720002	6.79558995	8.514309036	8.679226401	-3.8793365	-2.279097294	-2.095236731	0.40725	0.698	1.055416667
05/08/12	1.96092811	10.6059093	7.005095027	8.321770387	8.559230887	-3.581649677	-2.370692177	-2.109935441	0.273625	0.63575	0.784833333
06/08/12	2.376721787	10.83229298	8.566758452	8.211673809	9.098041839	-2.309093488	-2.774025755	-1.821632104	-0.49675	0.8215	0.342833333
07/08/12	2.214763439	10.81444408	9.046004253	8.496669217	9.501740072	-1.761705497	-2.454296661	-1.356055016	0.45225	1.42	1.459166667
08/08/12	2.179829212	10.84469933	8.275944646	8.484206178	9.078634431	-2.52478898	-2.49925337	-1.818792488	0.455375	0.47125	1.204083333
09/08/12	1.855961031	10.86205682	7.688823284	8.429247059	8.819200325	-3.177586505	-2.573052327	-2.137168683	-0.316375	1.33775	1.355416667
10/08/12	1.891350387	10.83971734	7.770844581	8.478682413	8.879274578	-3.055332416	-2.498039755	-2.045209233	-0.395375	0.3005	1.088416667
11/08/12	1.695474034	10.67073482	7.3749525	8.628392714	8.879556683	-3.259655491	-2.149960421	-1.86503755	-0.029375	1.24125	1.562
12/08/12	2.303725237	10.58298153	8.075749937	8.771303485	9.175967114	-2.503179997	-1.896413222	-1.461317801	0.889875	1.84925	2.181666667
13/08/12	2.222550131	10.84335646	8.201848456	8.66991553	9.156168619	-2.572999326	-2.332563021	-1.75242513	0.825625	1.8935	1.805916667
14/08/12	1.856515118	10.87479111	7.856962761	8.743556255	9.088603789	-2.924452837	-2.284044698	-1.860689078	0.235875	-0.9415	0.952333333
15/08/12	1.892219888	10.8642265	8.195867925	8.723700559	9.187360406	-2.639249524	-2.278420238	-1.749500508	-0.796125	1.4515	-1.106583333
16/08/12	2.244565306	10.88866671	7.520394661	8.301965312	8.678815957	-3.271283146	-2.719656293	-2.264758712	-0.39075	0.97925	0.368916667
17/08/12	2.035911135	10.87707109	6.857439139	8.698789798	8.846004821	-3.964414985	-2.316015217	-2.140082795	-1.199	-0.5475	0.424416667
18/08/12	2.059301868	10.71292313	7.723394022	8.775729015	9.075182729	-2.94423965	-2.048842707	-1.706356138	-0.34875	1.6835	1.965416667
19/08/12	2.230692029	10.62526774	7.943100386	8.773144049	9.135026583	-2.61327973	-1.936758807	-1.525720842	0.763125	1.9155	1.634166667
20/08/12	2.291805047	10.90714564	8.247406155	8.661146988	9.168670536	-2.589349747	-2.416443179	-1.806016843	0.434875	-0.33575	1.107583333
21/08/12	2.470366568	10.95140067	6.891257011	8.471977052	8.659142558	-3.949638226	-2.623602598	-2.388113307	-0.6725	-1.5365	-1.566833333
22/08/12	2.005999167	10.91296044	8.796072697	8.409471882	9.314486795	-2.157875528	-2.628577368	-1.672636197	-0.269375	0.14675	0.507416667
23/08/12	2.176396092	10.90979569	8.09013985	8.637338841	9.093857023	-2.786566677	-2.405215546	-1.884674443	-0.870375	-0.88175	0.209416667
24/08/12	2.126468273	10.90749913	7.551036874	8.027332033	8.510424712	-3.354670599	-3.010218612	-2.474539272	-0.924875	-0.18125	-0.971916667
25/08/12	1.34806396	10.71742159	8.598237858	8.131951945	9.085177201	-2.136509796	-2.679832404	-1.678569119	-0.55325	0.753	0.720666667
26/08/12	2.221874967	10.56478711	9.296785922	8.153091631	9.573386595	-1.274225457	-2.485539633	-1.013550578	0.45375	1.47625	1.375
27/08/12	2.34764797	10.86198891	8.367520318	8.653310675	9.213737636	-2.344633249	-2.374775504	-1.66644363	1.401875	1.0135	1.506833333
28/08/12	2.202712152	10.90615932	8.190976899	8.427951557	9.009614668	-2.641102558	-2.634446572	-1.944621847	0.916	0.07575	0.885583333
29/08/12	2.048995683	10.92308144	7.25888299	8.516861636	8.767019374	-3.609160233	-2.552065903	-2.253841625	0.04825	0.63025	0.506166667
30/08/12	2.12176441	10.9169549	7.416049201	8.063882261	8.484681363	-3.416037184	-2.994839808	-2.490277422	-0.05225	-0.074	-0.985833333
31/08/12	2.305415807	10.90477715	8.122123983	7.554683004	8.571270663	-2.805030381	-3.487480333	-2.395986801	-1.295	1.42475	-0.255916667
01/09/12	1.979841621	10.74393432	7.809311151	8.059952436	8.635611137	-2.895241689	-2.777700493	-2.141597912	0.639125	1.966	1.328083333
02/09/12	2.136832759	10.65457045	7.434685647	8.300236607	8.651470519	-3.180615095	-2.424481283	-2.039574038	1.704	1.16025	0.910083333
03/09/12	2.436004775	10.92714953	6.870762748	8.26359199	8.485431977	-4.004401823	-2.819434214	-2.552651967	-1.100375	-0.4865	-0.34375
04/09/12	2.156861702	10.95203824	7.341249163	8.551682456	8.812559539	-3.59683062	-2.534780059	-2.237831472	-0.72725	-0.05675	0.525166667
05/09/12	2.209394282	10.94727327	8.143758707	8.202115998	8.866510169	-2.791247119	-2.882279531	-2.142580639	-1.008625	1.0405	0.907166667
06/09/12	2.328625982	10.93803972	8.223035195	8.552646279	9.094507317	-2.671625246	-2.520258748	-1.899933569	-0.199625	1.0115	1.385916667
07/09/12	2.222652783	10.90940797	8.826106343	8.553598085	9.392253408	-2.064439903	-2.487033087	-1.560430346	1.263875	1.2355	1.93225
08/09/12	2.074801387	10.74899095	7.943262389	8.293664566	8.826880488	-2.795073363	-2.550116232	-1.971965795	0.25475	0.894	1.47775
09/09/12	2.135210762	10.64816717	7.566576788	8.672951507	8.958698613	-3.09667588	-2.05419835	-1.752184418	-0.269625	2.35975	1.321833333
10/09/12	2.551054858	10.93048896	8.27129958	8.573098853	9.126688799	-2.559577071	-2.523123062	-1.848036783	1.01125	0.5835	1.65225
11/09/12	2.227745265	10.96027981	8.596694137	8.062873917	9.058136636	-2.368698642	-3.045572283	-1.957779543	-0.043	0.7635	0.346083333
12/09/12	2.448790095	10.95021573	8.248414867	7.867630506	8.769186005	-2.685790625	-3.212982363	-2.221892943	-0.22475	0.717	-0.021333333
13/09/12	2.349259193	10.94911433	7.717735229	8.136757164	8.642182091	-3.16765671	-2.947923395	-2.358619634	-0.677375	0.68225	-0.06925
14/09/12	2.517936981	10.90114319	9.263480308	8.55267644	9.663094425	-1.661083103	-2.482406158	-1.296544631	-0.42375	1.65	1.400083333
15/09/12	2.262193865	10.72833802	8.718601297	7.995608086	9.114216374	-1.976623051	-2.822169382	-1.619422326	1.460125	2.43275	2.041083333
16/09/12	2.41014925	10.64677121	7.915926984	8.654280182	9.04490253	-2.717727502	-2.066570461	-1.646911827	0.247375	1.50025	1.208666667
17/09/12	2.636752657	10.93010918	8.18616975	8.440766507	9.014695959	-2.652725606	-2.65005643	-1.958242947	-0.326625	-0.224	0.724666667
18/09/12	2.277222473	10.95836853	8.513532081	8.332747079	9.120366611	-2.447532375	-2.767627665	-1.901679523	-0.358625	0.711	0.909833333
19/09/12	2.343801913	10.94143824	8.690078842	8.143800471	9.146934542	-2.241315893	-2.918209885	-1.830403651	-0.926	1.577	1.351
20/09/12	2.39557618	10.95044245	8.365243892	8.467988854	9.11108254	-2.568117934	-2.615694188	-1.89847597	0.143375	0.9315	1.805916667
21/09/12	2.294823762	10.93332272	8.222732529	8.408193423	9.012903477	-2.670175563	-2.657521189	-1.970681179	-0.235375	1.66675	1.585583333
22/09/12	2.102163435	10.72359589	8.707823744	7.956950655	9.094414727	-2.026107097	-2.827946502	-1.655576331	0.630875	2.15	1.537666667
23/09/12	2.188830486	10.66398375	7.963949103	8.13287105	8.745119852	-2.661354339	-2.618203227	-1.946398868	0.085625	0.56	-0.500416667
24/09/12	2.787943011	10.92196251	9.336418023	7.863657353	9.542856101	-1.568638748	-3.215926801	-1.392526894	-1.023875	1.494	1.4005
25/09/12	2.69665268	10.94382242	8.989472251	8.212599871	9.367800445	-1.901421378	-2.866703147	-1.578703395	-0.722	1.01225	1.510583333
26/09/12	2.54295471	10.96110567	8.465209571	8.009956052	8.956416283	-2.475296852	-3.085147104	-2.041288187	-1.106375	0.54825	-0.0985
27/09/12	2.394466925	10.94025103	8.961112052	7.856198211	9.247222455	-1.981353295	-3.208291702	-1.724242166	-0.7615	2.54625	2.137916667
28/09/12	2.47975054	10.92271311	8.804017709	8.174934311	9.231296623	-2.071807819	-2.880348055	-1.703347052	0.709	1.79075	1.984666667
29/09/12	2.115948283	10.74641696	8.804695935	7.901445767	9.144911432	-1.932903429	-2.935686947	-1.620389584	1.67325	2.875	2.0175
30/09/12	2.416843361	10.64348452	8.421601105	8.389052339	9.098606325	-2.17016096	-2.321936799	-1.55002497	1.093	2.76525	1.848916667
01/10/12	2.547767235	10.91215006	8.185051614	7.974601163	8.778499557	-2.680216488	-3.035943038	-2.149197613	1.364375	2.02475	1.508083333
02/10/12	2.491773738	10.92272213	8.452650048	7.96151431	8.930082891	-2.443554651	-3.060696575	-2.012107276	1.68675	3	2.54475
03/10/12	2.327366784	10.75149409	9.069082588	8.103727035	9.391780221	-1.678701182	-2.720819281	-1.376593543	1.965625	1.8	1.916666667
04/10/12	2.624225047	10.9441205	9.080005532	7.14141006	9.21445419	-1.839297231	-3.916551978	-1.721270982	1.130875	3	1.93975
05/10/12	2.397206448	10.95533357	9.427600114	7.697613646	9.590812591	-1.511677464	-3.374110694	-1.367322344	1.53625	1.5	1.80725
06/10/12	2.128249528	10.77990549	8.683019728	7.712117864	9.004190718	-2.061517883	-3.162899231	-1.774527357	1.845	2.5	2.628333333
07/10/12	1.911803805	10.73754004	8.845169439	7.760660602	9.136396066	-1.90823716	-3.042395554	-1.629323862	1.334125	2.5	2.234916667
08/10/12	2.66982269	10.98950277	8.523330652	8.252286285	9.090110807	-2.397948439	-2.844967344	-1.903537715	2.106875	2.72075	2.626583333
09/10/12	2.591839503	10.98313928	8.921853921	7.833258776	9.212049702	-2.071009721	-3.239362339	-1.800312079	2.424875	1.93775	1.757833333
10/10/12	2.608451433	10.94228717	8.052062603	8.521044433	9.006945372	-2.867461379	-2.511092229	-1.980338051	0.99675	1.995	2.335
11/10/12	2.583442834	10.93483093	7.633735628	8.23270097	8.670555668	-3.229455841	-2.789308025	-2.292211477	-0.0005	1.9265	1.89675
12/10/12	2.410004339	10.95088622	8.875727173	7.45952537	9.092960364	-2.05490807	-3.591141531	-1.860007546	-0.295375	2.2875	0.707166667
13/10/12	2.203516144	10.79010743	8.292029998	7.19878222	8.581055898	-2.482376222	-3.65070575	-2.211673105	1.368375	2.89775	2.137833333
14/10/12	2.411317449	10.72412696	8.217688057	7.334394622	8.563699718	-2.485726385	-3.45727647	-2.16473342	0.266125	2.4405	-0.478083333
15/10/12	2.686837732	10.95510286	8.652216387	7.288115804	8.879838274	-2.287183808	-3.769352206	-2.08249379	0.67325	2.5	2.875
16/10/12	2.604173307	10.9765605	9.04822587	7.985428762	9.34498271	-1.917610021	-3.09982603	-1.65018278	1.591125	2.5	2.465
17/10/12	2.547771229	10.97034756	8.844184675	7.879058838	9.16694567	-2.09271705	-3.19369059	-1.805624768	1.223	2.5	2.64225
18/10/12	2.505388378	10.96090451	8.983071919	8.23871326	9.371756257	-1.956127586	-2.834663766	-1.608722104	1.8865	2.5	2.533916667
19/10/12	2.550391811	10.95361911	8.525508936	8.265017625	9.096868553	-2.392887707	-2.794779372	-1.880631173	0.6035	1.905	2.02825
20/10/12	2.051300602	10.79172083	7.83801162	8.253098677	8.760086624	-2.93533221	-2.603688917	-2.062677521	1.2775	2.56425	2.43975
21/10/12	2.122588995	10.72177674	6.64762244	7.659689217	7.969719936	-4.048637615	-3.134477997	-2.797396407	0.297125	2.89575	1.451166667
22/10/12	2.610799013	10.94846829	7.754375767	8.026614609	8.592878149	-3.146129562	-3.033060087	-2.394850406	0.89325	2.45025	2.270833333
23/10/12	2.467395175	10.97187543	7.539790284	7.834374076	8.391037815	-3.411313517	-3.234864552	-2.626055113	-0.004375	1.77775	1.491416667
24/10/12	2.614085095	10.9656325	6.73477669	7.60623219	7.955720921	-4.165671694	-3.45754135	-3.057045728	-1.148125	0.19525	-0.5165
25/10/12	2.488672381	10.97256446	8.596018851	7.165140341	8.810403176	-2.378608658	-3.89762537	-2.180637654	-0.671375	2.372	1.919166667
26/10/12	2.604158808	10.95849911	8.040110028	7.081915673	8.364787897	-2.849767116	-3.972169158	-2.567979635	-0.4485	2.63375	0.69875
27/10/12	1.87149564	10.80459358	8.28354634	7.307070683	8.603189296	-2.523176531	-3.561026842	-2.219954346	0.078	3	2.7815
28/10/12	1.829673859	10.79693618	7.751019128	6.84502781	8.090444895	-3.031870254	-4.025439783	-2.716875078	1.748111111	3	2.485166667
29/10/12	2.592681872	10.98740701	9.160930566	7.614637595	9.354057075	-1.82191308	-3.504153336	-1.651363106	2.674375	2.5	2.420166667
30/10/12	2.828205047	10.99393605	8.456979881	7.060768348	8.67814785	-2.481717977	-4.048061845	-2.292083876	2.333	2.8785	1.733416667
31/10/12	2.365321013	10.98388849	8.741066676	7.966249174	9.120042601	-2.224740731	-3.13969138	-1.88788543	2.9225	2.5	2.426166667
01/11/12	2.007766478	10.81988994	9.175326219	7.074359166	9.290740285	-1.639891629	-3.810858099	-1.531874058	1.019625	1.70775	0.020166667
02/11/12	2.703381602	10.96271706	9.493493768	7.675572104	9.643948637	-1.455432497	-3.400774806	-1.321830106	1.272875	1.4895	0.85175
03/11/12	2.451609754	10.86856686	9.179317303	7.024247296	9.288974145	-1.664163111	-3.939633084	-1.566357313	1.577	1.898	1.036166667
04/11/12	2.256538679	10.79497829	8.743776885	7.194687383	8.936412826	-2.023221457	-3.683260863	-1.849157662	0.784	1.035	-1.131666667
05/11/12	2.870211786	11.02227549	8.883605052	7.020616407	9.027885531	-2.111054791	-4.132943535	-1.98671097	-0.379	3	1.899916667
06/11/12	2.637632761	10.9892552	9.111086589	7.179934679	9.246474717	-1.850017002	-3.916970259	-1.730838653	1.737875	1.5	2.22475
07/11/12	2.970581887	10.99803743	9.629473452	5.771640999	9.650367361	-1.335108226	-5.336305647	-1.316979823	1.35	1.8	1.651083333
08/11/12	2.671914122	10.99652949	9.483918829	6.923742426	9.558368483	-1.494090452	-4.182991579	-1.428344311	1.6955	1.975	1.7875
09/11/12	2.442051563	10.9944974	8.505093788	7.398575115	8.790805117	-2.42590892	-3.721517801	-2.183958419	2.03325	2.14825	1.46325
10/11/12	2.171527163	10.84789025	8.94574127	6.75548027	9.05180033	-1.888259778	-4.174803358	-1.791480599	0.602125	2.464	1.692333333
11/11/12	2.657048474	10.78025666	8.442335028	6.546619209	8.582280234	-2.296912579	-4.303858131	-2.17080997	0.111875	2.6375	-0.371333333
12/11/12	2.816393621	11.01666821	8.266425756	7.1847923	8.55837964	-2.690901286	-3.9687611	-2.445109756	0.401875	2.1775	1.671416667
13/11/12	2.624668672	11.0278576	8.085451482	7.377023091	8.485848755	-2.91011147	-3.748588627	-2.550782136	1.81375	3	2.427333333
14/11/12	2.66725189	11.03216687	7.815268097	7.702753229	8.453739459	-3.174944334	-3.432751295	-2.602415487	1.281375	2.96775	2.407083333
15/11/12	2.682648346	11.03957491	6.97803141	7.707743909	8.101168527	-4.002777741	-3.433460609	-2.984992367	1.537875	2.48275	2.063083333
16/11/12	2.446295966	11.01378478	7.255550078	7.586728841	8.127934362	-3.736371819	-3.5215497	-2.930056069	1.455375	2.28975	1.536916667
17/11/12	2.004253212	10.87236125	8.276428737	7.62741496	8.696822447	-2.593647803	-3.320982275	-2.199449092	1.315	2.9795	1.650916667
18/11/12	2.296402976	10.77945096	7.726684712	7.009729003	8.12427646	-2.995855021	-3.832499016	-2.635971983	0.433375	2.887	1.269166667
19/11/12	2.570501852	11.0097097	7.972698604	7.251440871	8.368881052	-3.059247463	-3.883035202	-2.695461265	0.307	2.50275	0.788666667
20/11/12	2.454892881	11.03010539	8.127483438	7.220888975	8.466735644	-2.866001369	-3.916916648	-2.566180072	-0.018875	2.30475	0.016833333
21/11/12	2.418217006	11.02339713	8.539448609	7.364311869	8.808541535	-2.468368648	-3.767934928	-2.227267291	0.379875	2.9775	1.591833333
22/11/12	2.682558283	10.982347	8.813430811	7.116516566	8.981694104	-2.121180439	-3.967031021	-1.974580223	2.33425	2.64875	1.803583333
23/11/12	2.458860964	11.02164372	8.916328307	6.853307233	9.035949211	-2.096573602	-4.286343791	-1.990465142	0.9875	2.497	1.956833333
24/11/12	1.944718395	10.85332186	7.917840345	6.877135406	8.220316646	-2.903643601	-4.052680881	-2.62833141	-0.766125	-0.61725	-1.346583333
25/11/12	2.341937278	10.7905683	9.632492748	6.749036961	9.686925162	-1.163397111	-4.114688537	-1.112445326	0.632	1.1535	0.903083333
26/11/12	2.991134321	11.00827656	8.956699006	6.478898711	9.037290153	-1.963805752	-4.651316378	-1.897971074	0.665625	1.69125	-0.8065
27/11/12	2.63821589	11.02936164	8.124655167	6.161959939	8.256103768	-2.861113686	-4.972507522	-2.746830903	0.067875	0.80475	-0.126166667
28/11/12	2.576731427	11.0438554	7.921887983	6.254932369	8.094850073	-3.118587021	-4.895868838	-2.962355228	-0.659	2.24425	0.268666667
29/11/12	2.563905342	11.04189731	9.018788143	5.845556883	9.059803488	-2.033215618	-5.303033435	-1.99590697	-0.173	2.32875	1.203083333
30/11/12	2.743711349	11.0294826	8.223013611	6.883375919	8.45566427	-2.750001106	-4.25108562	-2.548785583	1.882125	2.21575	0.901
01/12/12	2.347357368	10.92090862	8.247451883	6.811256539	8.46081246	-2.663203595	-4.195669281	-2.467634825	2.401875	3	2.567166667
02/12/12	2.114345162	10.80026582	8.346780739	6.153358828	8.452522173	-2.423954052	-4.714033434	-2.327500505	2.63825	3	2.928166667
03/12/12	2.552144558	11.03339594	8.728142494	6.523517029	8.832765381	-2.315551042	-4.634527639	-2.221719946	1.89825	2.5	0.655666667
04/12/12	2.527598442	11.05752469	9.261954759	6.110840757	9.303868397	-1.78341023	-5.051885299	-1.746052377	1.79575	2.5	2.067166667
05/12/12	2.634578371	11.04051427	8.545560426	6.56468499	8.674787435	-2.44032688	-4.580368792	-2.329098692	2.00275	2.7425	0.754666667
06/12/12	2.694696677	11.06672495	8.975390156	6.736239875	9.076636322	-2.067127644	-4.436749965	-1.977729416	2.455625	2.875	2.1815
07/12/12	2.4852945	11.0398986	8.987394145	6.382644777	9.058711198	-2.046777442	-4.749971363	-1.981934712	2.4125	2.82075	1.732333333
08/12/12	2.376203138	10.88470892	7.813719879	6.644674216	8.084253207	-3.062540001	-4.293207245	-2.806273047	2.673	3	2.3265
09/12/12	1.303414723	10.81994494	9.503627302	5.846647689	9.529110189	-1.329383522	-5.028046767	-1.304928404	2.75	1.5	1.55
10/12/12	2.88086036	11.03806607	9.165410865	5.634686919	9.194273996	-1.840323649	-5.518436196	-1.815367044	1.6175	2.5	1.247416667
11/12/12	2.860358141	11.07748621	8.849989274	5.739968406	8.893623335	-2.217108899	-5.430127022	-2.177662254	2.426	2.75	1.77325
12/12/12	3.331287121	11.06614475	8.166496769	5.977648185	8.272698048	-2.881829575	-5.161460949	-2.784410785	2.5835	2.32925	-0.204083333
13/12/12	3.019826475	11.08954903	8.323107811	5.96770642	8.413730134	-2.750682317	-5.221505016	-2.669549158	2.441375	2.04225	-0.3595
14/12/12	2.578497146	11.076677	9.298499704	6.011763885	9.335193816	-1.771734187	-5.154804289	-1.738354455	2.488375	1.2	0.875
15/12/12	2.391048537	10.93613067	9.243089791	5.526938389	9.267126007	-1.666294844	-5.485301263	-1.64458267	0.46325	2.7025	-0.165416667
16/12/12	2.338459525	10.85290192	8.635849549	5.689232694	8.687034062	-2.196811811	-5.25472667	-2.150896666	-0.903	1.985	-0.84975
17/12/12	2.610687581	11.00342258	8.060332152	5.646257082	8.146005167	-2.924238624	-5.467856333	-2.84859178	-1.174	1.33675	-1.2385
18/12/12	2.588104503	11.01770043	7.477210123	5.655639185	7.627156048	-3.493613586	-5.463839701	-3.36308955	-0.08575	2.21375	-1.325666667
19/12/12	2.587281163	11.06812294	7.467318685	6.268378697	7.730846618	-3.579610294	-4.887920843	-3.340375866	1.903125	1.79725	0.523833333
20/12/12	2.294294371	11.07850839	8.891583783	6.525105413	8.981251264	-2.197414193	-4.642141359	-2.114222787	-0.1555	2.5	2.247916667
21/12/12	2.50959557	11.05379385	8.923272666	5.497382512	8.955275392	-2.107123487	-5.650907946	-2.078629587	0.46925	2.3655	1.640833333
22/12/12	1.955735336	10.80339735	8.519462199	5.842520947	8.58597364	-2.28215943	-5.040967121	-2.220718881	-1.320875	-0.70925	-1.265
23/12/12	2.237093145	10.78928213	9.277026663	5.005406369	9.290889278	-1.512776766	-5.849142469	-1.499777629	0.54225	-1.03175	-1.599666667
24/12/12	2.493832938	10.82665128	9.104564585	6.56318211	9.180374449	-1.694143627	-4.369238358	-1.627513263	-0.601375	1.36425	-1.651583333
25/12/12	4.552137157	10.7771378	9.424108309	6.355452788	9.469543909	-1.313308907	-4.506275137	-1.273079158	1.48725	1.31525	-0.901083333
26/12/12	4.459832802	10.6147734	9.520169411	6.322139506	9.560199978	-1.074973489	-4.330652899	-1.037143534	1.2	0.88375	0.1395
27/12/12	3.34952399	10.85921292	9.345938113	6.310479484	9.392871907	-1.478412205	-4.653733088	-1.437480749	1.398625	-1.8	-1.365333333
28/12/12	2.360709689	10.88530148	8.671847958	6.570326377	8.787201594	-2.178006956	-4.416584668	-2.076705643	-1.47025	0.298	-0.779333333
29/12/12	1.853481947	10.78564222	9.490843739	6.843359637	9.55927703	-1.281589406	-4.018924715	-1.218856292	0.258	0.60575	-0.863916667
30/12/12	2.088988481	10.66605487	9.814753033	6.676760414	9.857208672	-0.844448022	-4.07549556	-0.805692722	1.48775	1.0665	0.431083333
31/12/12	2.897734082	10.73393713	9.877081995	6.889782863	9.926275354	-0.83707251	-3.963740194	-0.794143563	1.2	1.068	0.197333333
01/01/13	2.511818809	10.71233133	9.464949353	6.320812508	9.507150346	-1.203890307	-4.46225021	-1.166159732	1.07025	0.63975	-0.634416667
02/01/13	2.665654411	10.85119378	9.262871546	6.443922239	9.320827766	-1.562119055	-4.505145733	-1.510755098	0.008375	2.325	2.010916667
03/01/13	2.398030766	10.88579462	9.659474458	5.128251649	9.670184403	-1.218496275	-5.842876915	-1.20873435	1.460875	1.575	1.398333333
04/01/13	2.470012393	10.97205435	9.602686946	5.102182088	9.613729145	-1.35761304	-5.952504519	-1.347560421	1.8	1.975	1.8
05/01/13	2.46926096	10.81292569	8.913207335	5.033490176	8.933653546	-1.865810964	-5.831010061	-1.847024284	1.1315	1.83725	-0.223083333
06/01/13	2.167980927	10.72353992	8.965934187	5.380969168	8.993294106	-1.773314974	-5.395856409	-1.746950885	0.643125	2.057	1.102333333
07/01/13	2.746987129	10.97667733	7.601688192	5.91802374	7.772014988	-3.266104693	-5.172880794	-3.127596969	0.93125	2.88425	2.177416667
08/01/13	2.575246488	10.98781989	8.040892444	5.975013827	8.160191587	-2.937712384	-5.11138733	-2.829971791	2.14	3	0.91575
09/01/13	2.555967006	10.97076683	8.560610296	6.105087088	8.642944176	-2.414600646	-4.966871728	-2.339581733	2.539375	3	2.498166667
10/01/13	2.47033823	11.00327276	8.875085386	5.88787792	8.924283145	-2.109302996	-5.223222411	-2.065835077	2.509625	2.98025	2.758833333
